"id","collection_run_id","webcam_id","timestamp","image_filename","fog_score","fog_level","confidence","reasoning","visibility_estimate","weather_conditions","status","error_message","cloud_storage_path","created_at"
"341","73","pacifica-pier","2025-09-01T20:01:12.288192Z","pacifica-pier_20250901_200112.jpg","20","Light Fog","0.8","The sky and ocean appear slightly hazy, reducing contrast and visibility.  Objects in the distance are somewhat muted but still clearly visible. There is no significant reduction in visibility near the shoreline.","5000 meters","[""Light Fog"", ""Overcast"", ""Mild""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_200112.jpg","2025-09-01T20:01:14.566915Z"
"342","73","fogcam","2025-09-01T20:01:15.074615Z","fogcam_20250901_200115.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze or reduction in visibility due to fog or other atmospheric conditions.  Lights are clearly visible at a distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_200115.jpg","2025-09-01T20:01:17.156943Z"
"344","74","caltrans-i80-us101","2025-09-01T20:31:21.610927Z","caltrans-i80-us101_20250901_203121.jpg","5","Clear","0.95","The image shows a clear view of the highway, surrounding buildings, and even distant buildings in the cityscape.  There is no visible reduction in visibility due to fog or haze.  The air appears clear and transparent.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_203121.jpg","2025-09-01T20:31:25.565149Z"
"345","74","pacifica-pier","2025-09-01T20:31:26.664903Z","pacifica-pier_20250901_203126.jpg","25","Light Fog","0.8","The image shows a hazy or slightly misty condition over the ocean and sky.  Visibility is reduced, but objects are still clearly discernible at a distance. The overall colors are muted and slightly grayish.","5000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_203126.jpg","2025-09-01T20:31:29.314243Z"
"346","74","fogcam","2025-09-01T20:31:29.806431Z","fogcam_20250901_203129.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and landscaping are easily visible, with no haze or reduction in visibility that would indicate fog.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_203129.jpg","2025-09-01T20:31:31.78968Z"
"347","74","montara-mountain","2025-09-01T20:31:32.569559Z","montara-mountain_20250901_203132.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no visual indicators of fog, haze, or reduced visibility.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_203132.jpg","2025-09-01T20:31:35.565542Z"
"348","75","caltrans-i80-us101","2025-09-01T21:01:26.349876Z","caltrans-i80-us101_20250901_210126.jpg","5","Clear","0.95","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest fog.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_210126.jpg","2025-09-01T21:01:30.246902Z"
"349","75","pacifica-pier","2025-09-01T21:01:31.26625Z","pacifica-pier_20250901_210131.jpg","25","Light Fog","0.8","A light haze or fog is visible on the horizon, reducing the clarity of distant objects. The sky is a muted gray, and there's a slight reduction in contrast overall. The pier and ocean are still visible with some details discernible.  The fog does not appear dense enough to significantly impede visibility at closer distances.","5000 meters","[""Light Fog"", ""Overcast"", ""Cool""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_210131.jpg","2025-09-01T21:01:33.945102Z"
"350","75","fogcam","2025-09-01T21:01:34.437674Z","fogcam_20250901_210134.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; lights from buildings and lamps are clearly visible, with no haze or reduction in contrast from fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_210134.jpg","2025-09-01T21:01:36.649856Z"
"351","75","montara-mountain","2025-09-01T21:01:37.279734Z","montara-mountain_20250901_210137.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no signs of fog or haze obscuring the view.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_210137.jpg","2025-09-01T21:01:40.547117Z"
"352","76","caltrans-i80-us101","2025-09-01T21:31:16.517377Z","caltrans-i80-us101_20250901_213116.jpg","1","Clear","0.95","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_213116.jpg","2025-09-01T21:31:20.498711Z"
"353","76","pacifica-pier","2025-09-01T21:31:21.607735Z","pacifica-pier_20250901_213121.jpg","30","Light Fog","0.8","The image shows a hazy, slightly reduced visibility over the ocean and coastline.  Distant objects are somewhat muted, but details are still visible.  The overall color palette is muted and lacks the deep blues and bright highlights usually associated with clear skies.","2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_213121.jpg","2025-09-01T21:31:23.793201Z"
"354","76","fogcam","2025-09-01T21:31:24.302639Z","fogcam_20250901_213124.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze or reduction in visibility due to fog or other atmospheric conditions.  Lights from buildings and street lamps are clearly visible at a distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_213124.jpg","2025-09-01T21:31:26.444884Z"
"355","76","montara-mountain","2025-09-01T21:31:27.05604Z","montara-mountain_20250901_213127.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility.  Mountains in the distance are clearly visible with sharp details. There is no haze or reduction in visibility.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_213127.jpg","2025-09-01T21:31:29.876592Z"
"356","77","caltrans-i80-us101","2025-09-01T22:01:10.272215Z","caltrans-i80-us101_20250901_220110.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in contrast that would indicate fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_220110.jpg","2025-09-01T22:01:13.798949Z"
"357","77","pacifica-pier","2025-09-01T22:01:14.802732Z","pacifica-pier_20250901_220114.jpg","30","Light Fog","0.8","The image shows a hazy or misty condition over the ocean and the sky.  Visibility is reduced, but objects are still clearly discernible at a moderate distance. The overall appearance is muted and lacks sharp contrast. The pier and flag are visible at a distance, indicating that the fog is not dense.","2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_220114.jpg","2025-09-01T22:01:17.126645Z"
"358","77","fogcam","2025-09-01T22:01:17.635885Z","fogcam_20250901_220117.jpg","0","Clear","1","The image shows a clear night scene.  Buildings, trees, and ground are easily visible with no reduction in visibility due to fog or haze.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_220117.jpg","2025-09-01T22:01:19.704595Z"
"359","77","montara-mountain","2025-09-01T22:01:20.311699Z","montara-mountain_20250901_220120.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no visual indicators of fog such as haze, reduced contrast, or obscuring of distant features.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_220120.jpg","2025-09-01T22:01:23.131493Z"
"360","78","caltrans-i80-us101","2025-09-01T22:31:09.362175Z","caltrans-i80-us101_20250901_223109.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haziness or reduction in clarity that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_223109.jpg","2025-09-01T22:31:13.041275Z"
"361","78","pacifica-pier","2025-09-01T22:31:14.085034Z","pacifica-pier_20250901_223114.jpg","30","Light Fog","0.8","A light haze or fog is visible, reducing the clarity of distant objects. The ocean and pier are somewhat obscured, but details are still discernible.  The overall color palette is muted and lacks sharp contrast.","2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_223114.jpg","2025-09-01T22:31:16.431187Z"
"362","78","fogcam","2025-09-01T22:31:16.907095Z","fogcam_20250901_223116.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; lights are easily visible at a considerable distance, and there is no haze or reduction in contrast suggesting the presence of fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_223116.jpg","2025-09-01T22:31:19.298603Z"
"363","78","montara-mountain","2025-09-01T22:31:20.031569Z","montara-mountain_20250901_223120.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  Mountains in the distance are clearly visible with sharp details. No haze or reduction in visibility is apparent.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_223120.jpg","2025-09-01T22:31:22.987184Z"
"364","79","caltrans-i80-us101","2025-09-01T23:01:36.149581Z","caltrans-i80-us101_20250901_230136.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would indicate fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_230136.jpg","2025-09-01T23:01:39.398123Z"
"365","79","pacifica-pier","2025-09-01T23:01:40.458882Z","pacifica-pier_20250901_230140.jpg","30","Light Fog","0.8","The image shows a hazy or slightly misty atmosphere, reducing the contrast and sharpness of distant objects.  The sky is a uniform grey, and the ocean appears somewhat muted. While visibility is still good, the overall reduction in clarity suggests the presence of light fog.","2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_230140.jpg","2025-09-01T23:01:42.534079Z"
"366","79","fogcam","2025-09-01T23:01:43.037089Z","fogcam_20250901_230143.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; lights and buildings are easily visible at a distance with no obscuring haze or fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_230143.jpg","2025-09-01T23:01:45.283714Z"
"367","79","montara-mountain","2025-09-01T23:01:45.951103Z","montara-mountain_20250901_230145.jpg","5","Clear","0.95","The image shows a clear blue sky and distant mountains with good visibility. There is no visible fog obscuring the view.  While there might be a slight haze in the distance, it's not significant enough to be classified as fog.","10000+","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_230145.jpg","2025-09-01T23:01:48.803642Z"
"368","80","caltrans-i80-us101","2025-09-01T23:31:43.29657Z","caltrans-i80-us101_20250901_233143.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would indicate fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_233143.jpg","2025-09-01T23:31:46.89057Z"
"369","80","pacifica-pier","2025-09-01T23:31:47.841087Z","pacifica-pier_20250901_233147.jpg","20","Light Fog","0.8","A slight haze or mist is visible on the horizon, reducing the contrast and clarity of distant objects.  The overall scene is not heavily obscured, and details remain visible at most ranges.  The sky is relatively bright and not completely overcast. The presence of a light fog is evident, but it doesn't significantly impact visibility at closer ranges.","5000 meters","[""Light Fog"", ""Overcast"", ""Ocean Waves""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_233147.jpg","2025-09-01T23:31:50.54888Z"
"370","80","fogcam","2025-09-01T23:31:51.149367Z","fogcam_20250901_233151.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze or reduction in visibility due to fog or other atmospheric conditions.  Lights from buildings and ground-level lights are clearly visible across the entire scene.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_233151.jpg","2025-09-01T23:31:53.311254Z"
"371","80","montara-mountain","2025-09-01T23:31:53.96099Z","montara-mountain_20250901_233153.jpg","5","Light Fog","0.8","The distant mountains appear slightly hazy, suggesting the presence of light fog.  Visibility is reduced, but objects are still clearly discernible. The sky is largely clear.","5000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_233153.jpg","2025-09-01T23:31:57.149657Z"
"372","81","caltrans-i80-us101","2025-09-02T00:01:24.492056Z","caltrans-i80-us101_20250902_000124.jpg","10","Clear","0.95","The image shows good visibility.  Distant buildings and highway features are clearly visible with no noticeable haze or reduction in contrast. There are no visual cues suggesting the presence of fog.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250902_000124.jpg","2025-09-02T00:01:28.484586Z"
"373","81","pacifica-pier","2025-09-02T00:01:29.517073Z","pacifica-pier_20250902_000129.jpg","30","Light Fog","0.8","A light haze is visible on the horizon, reducing visibility somewhat.  The distant pier and ocean are slightly obscured, but details are still largely visible. The sky is relatively clear except for a slight haziness.","2000 meters","[""Light Fog"", ""Overcast"", ""Mild""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250902_000129.jpg","2025-09-02T00:01:31.606291Z"
"374","81","fogcam","2025-09-02T00:01:32.103783Z","fogcam_20250902_000132.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping.  Lights are clearly visible at a significant distance.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250902_000132.jpg","2025-09-02T00:01:34.219815Z"
"375","81","montara-mountain","2025-09-02T00:01:34.860117Z","montara-mountain_20250902_000134.jpg","5","Clear","0.95","The image shows a clear blue sky and good visibility across the landscape.  While there might be a slight haze in the far distance on the mountains, it's not significant enough to be classified as fog. The details on the distant hills and buildings are clearly visible.",">10000","[""Clear"", ""Possibly slight haze""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250902_000134.jpg","2025-09-02T00:01:37.911541Z"
"376","82","caltrans-i80-us101","2025-09-02T00:31:12.200239Z","caltrans-i80-us101_20250902_003112.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haziness or reduction in contrast that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250902_003112.jpg","2025-09-02T00:31:16.14588Z"
"377","82","pacifica-pier","2025-09-02T00:31:17.212599Z","pacifica-pier_20250902_003117.jpg","40","Light Fog","0.8","The image shows a hazy atmosphere reducing visibility. Distant objects like the pier are somewhat obscured, and a general haziness hangs in the air.  However, details are still relatively clear, and visibility is not severely limited. The overall visual appearance is consistent with light fog.","1000-2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250902_003117.jpg","2025-09-02T00:31:19.496042Z"
"378","82","fogcam","2025-09-02T00:31:20.008104Z","fogcam_20250902_003120.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and trees. Lighting conditions are good, and visibility is excellent.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250902_003120.jpg","2025-09-02T00:31:22.357852Z"
"379","82","montara-mountain","2025-09-02T00:31:23.052765Z","montara-mountain_20250902_003123.jpg","5","Clear","0.95","The image shows a clear blue sky and distant mountains with good visibility.  There is no visible haze or reduction in clarity that would indicate fog.  Some slight atmospheric perspective is present due to distance, but this is normal and not indicative of fog.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250902_003123.jpg","2025-09-02T00:31:26.036637Z"
